[Header]	
System	TOC-L with TNM	
S/W Version	1.00	
User		
Date/Time	5/3/2024 8:04:35 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 5:14:23 PM	3	4	NPOC	1.908	0.5000	 	6	0	50	2.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 5:26:27 PM	4	1	NPOC	3.472	1.000	 	7	0	50	1.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 5:30:14 PM	4	2	NPOC	3.341	1.000	 	7	0	50	1.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 5:33:16 PM	4	3	NPOC	0.1351	1.000	 	7	1	50	1.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 5:37:00 PM	4	4	NPOC	0.09360	1.000	 	7	1	50	1.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 5:50:02 PM	5	1	NPOC	6.742	2.000	 	8	0	50	5.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 5:53:57 PM	5	2	NPOC	7.324	2.000	 	8	1	50	5.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 5:57:47 PM	5	3	NPOC	7.038	2.000	 	8	0	50	5.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 6:01:38 PM	5	4	NPOC	6.776	2.000	 	8	0	50	5.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 6:14:57 PM	6	1	NPOC	16.97	5.000	 	9	0	50	2.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 6:18:46 PM	6	2	NPOC	16.69	5.000	 	9	0	50	2.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 6:22:54 PM	6	3	NPOC	17.16	5.000	 	9	0	50	2.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 6:35:29 PM	7	1	NPOC	32.45	10.00	 	10	0	50	1.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 6:39:13 PM	7	2	NPOC	32.58	10.00	 	10	0	50	1.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 6:41:32 PM	7	3	NPOC	0.1822	10.00	 	10	1	50	1.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 6:45:16 PM	7	4	NPOC	0.1805	10.00	 	10	1	50	1.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 6:59:02 PM	8	1	NPOC	52.05	15.00	 	11	0	50	3.333	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 7:02:48 PM	8	2	NPOC	52.19	15.00	 	11	0	50	3.333	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 7:06:43 PM	8	3	NPOC	52.85	15.00	 	11	0	50	3.333	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 7:20:35 PM	9	1	NPOC	71.16	20.00	 	12	0	50	2.500	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 7:24:18 PM	9	2	NPOC	70.91	20.00	 	12	0	50	2.500	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 7:28:03 PM	9	3	NPOC	69.25	20.00	 	12	0	50	2.500	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 7:42:22 PM	10	1	NPOC	106.2	30.00	 	13	0	50	1.667	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 7:46:05 PM	10	2	NPOC	103.2	30.00	 	13	0	50	1.667	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 7:50:11 PM	10	3	NPOC	104.2	30.00	 	13	0	50	1.667	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 8:03:39 PM	11	1	NPOC	174.1	50.00	 	14	0	50	1.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 8:07:40 PM	11	2	NPOC	171.1	50.00	 	14	0	50	1.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 8:10:03 PM	11	3	NPOC	0.2802	50.00	 	14	1	50	1.000	
Standard	NPOC	STD_0-50ppmNPOC		C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal		1.00		4/11/2024 8:13:33 PM	11	4	NPOC	0.1508	50.00	 	14	1	50	1.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 8:45:23 PM	1	1	TN	0.000	0.000	 	15	0	50	1.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 8:47:27 PM	1	2	TN	0.000	0.000	 	15	0	50	1.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 8:49:31 PM	1	3	TN	0.000	0.000	 	15	0	50	1.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 9:01:33 PM	2	1	TN	4.940	0.2500	 	16	1	50	4.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 9:04:44 PM	2	2	TN	2.871	0.2500	 	16	0	50	4.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 9:08:00 PM	2	3	TN	2.613	0.2500	 	16	0	50	4.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 9:11:03 PM	2	4	TN	2.710	0.2500	 	16	0	50	4.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 9:21:11 PM	3	1	TN	5.447	0.5000	 	17	1	50	2.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 9:24:27 PM	3	2	TN	5.084	0.5000	 	17	0	50	2.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 9:27:40 PM	3	3	TN	4.991	0.5000	 	17	0	50	2.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 9:31:20 PM	3	4	TN	5.259	0.5000	 	17	0	50	2.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 9:38:35 PM	4	1	TN	9.229	1.000	 	18	0	50	1.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 9:41:52 PM	4	2	TN	9.110	1.000	 	18	0	50	1.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 9:45:35 PM	4	3	TN	9.430	1.000	 	18	0	50	1.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 9:56:13 PM	5	1	TN	20.10	2.000	 	19	0	50	5.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 9:59:45 PM	5	2	TN	19.93	2.000	 	19	0	50	5.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 10:03:20 PM	5	3	TN	20.83	2.000	 	19	1	50	5.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 10:06:44 PM	5	4	TN	19.82	2.000	 	19	0	50	5.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 10:17:13 PM	6	1	TN	50.30	5.000	 	20	0	50	2.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 10:20:50 PM	6	2	TN	51.22	5.000	 	20	0	50	2.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 10:24:44 PM	6	3	TN	50.13	5.000	 	20	0	50	2.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 10:32:39 PM	7	1	TN	101.0	10.00	 	21	0	50	1.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 10:36:31 PM	7	2	TN	101.9	10.00	 	21	0	50	1.000	
Standard	TN	STD_0-10ppmTN	Untitled	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal		1.00		4/11/2024 10:40:31 PM	7	3	TN	100.6	10.00	 	21	0	50	1.000	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal	1.00		4/11/2024 10:51:50 PM	1	1	NPOC	0.7251	0.2094	NPOC:0.1828mg/L TN:0.1078mg/L	22	0	50	1.000	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal	1.00		4/11/2024 10:55:27 PM	1	2	NPOC	0.8203	0.2369	NPOC:0.1828mg/L TN:0.1078mg/L	22	1	50	1.000	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal	1.00		4/11/2024 10:58:21 PM	1	3	NPOC	0.5942	0.1716	NPOC:0.1828mg/L TN:0.1078mg/L	22	0	50	1.000	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\April\NPOC_0-50ppm_20240411.2024_04_11_16_03_50.cal	1.00		4/11/2024 11:01:12 PM	1	4	NPOC	0.5798	0.1675	NPOC:0.1828mg/L TN:0.1078mg/L	22	0	50	1.000	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal	1.00		4/11/2024 10:51:50 PM	1	1	TN	2.614	0.2742	NPOC:0.1828mg/L TN:0.1078mg/L	22	1	50	1.000	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\April\TN_0-10ppm_20240411_2.2024_04_11_20_39_25.cal	1.00		4/11/2024 10:55:27 PM	1	2	TN	1.214	0.1360	NPOC:0.1828mg/L TN:0.1078mg/L	22	0	50	1.000	
