[Header]	
System	9 mL TOC-L with TNM	
S/W Version	1.00	
User		
Date/Time	4/1/2024 4:43:40 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Unknown	NPOC	TMP_0.B.6_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 9:43:54 PM	1	2	NPOC	70.96	20.48	NPOC:20.74mg/L	18	0	50	1.000	
Unknown	NPOC	TMP_0.B.6_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 9:47:21 PM	1	3	NPOC	73.33	21.17	NPOC:20.74mg/L	18	0	50	1.000	
Unknown	NPOC	TMP_0.B.6_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 9:50:54 PM	1	4	NPOC	71.28	20.57	NPOC:20.74mg/L	18	0	50	1.000	
Unknown	NPOC	TMP_5.A.6_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 10:01:18 PM	1	1	NPOC	31.49	9.064	NPOC:8.911mg/L	19	0	50	1.000	
Unknown	NPOC	TMP_5.A.6_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 10:04:36 PM	1	2	NPOC	30.44	8.760	NPOC:8.911mg/L	19	0	50	1.000	
Unknown	NPOC	TMP_5.A.6_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 10:07:58 PM	1	3	NPOC	30.96	8.911	NPOC:8.911mg/L	19	0	50	1.000	
Unknown	NPOC	TMP_0.C.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 10:18:22 PM	1	1	NPOC	71.54	20.65	NPOC:20.57mg/L	20	0	50	1.000	
Unknown	NPOC	TMP_0.C.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 10:22:05 PM	1	2	NPOC	71.57	20.66	NPOC:20.57mg/L	20	0	50	1.000	
Unknown	NPOC	TMP_0.C.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 10:25:32 PM	1	3	NPOC	70.73	20.42	NPOC:20.57mg/L	20	0	50	1.000	
Unknown	NPOC	TMP_5.C.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 10:35:42 PM	1	1	NPOC	45.19	13.03	NPOC:13.06mg/L	21	0	50	1.000	
Unknown	NPOC	TMP_5.C.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 10:39:01 PM	1	2	NPOC	44.68	12.88	NPOC:13.06mg/L	21	0	50	1.000	
Unknown	NPOC	TMP_5.C.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 10:42:48 PM	1	3	NPOC	46.08	13.28	NPOC:13.06mg/L	21	0	50	1.000	
Unknown	NPOC	TMP_100.B.5_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 10:52:58 PM	1	1	NPOC	36.44	10.50	NPOC:10.50mg/L	22	0	50	1.000	
Unknown	NPOC	TMP_100.B.5_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 10:56:19 PM	1	2	NPOC	36.31	10.46	NPOC:10.50mg/L	22	0	50	1.000	
Unknown	NPOC	TMP_100.B.5_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 10:59:45 PM	1	3	NPOC	36.66	10.56	NPOC:10.50mg/L	22	0	50	1.000	
Unknown	NPOC	TMP_0.A.6_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 11:10:28 PM	1	1	NPOC	74.93	21.63	NPOC:21.69mg/L	23	0	50	1.000	
Unknown	NPOC	TMP_0.A.6_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 11:14:05 PM	1	2	NPOC	74.31	21.45	NPOC:21.69mg/L	23	0	50	1.000	
Unknown	NPOC	TMP_0.A.6_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 11:17:39 PM	1	3	NPOC	76.20	22.00	NPOC:21.69mg/L	23	0	50	1.000	
Unknown	NPOC	TMP_5.C.6_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 11:27:44 PM	1	1	NPOC	31.10	8.951	NPOC:8.980mg/L	24	0	50	1.000	
Unknown	NPOC	TMP_5.C.6_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 11:31:00 PM	1	2	NPOC	31.14	8.963	NPOC:8.980mg/L	24	0	50	1.000	
Unknown	NPOC	TMP_5.C.6_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 11:34:31 PM	1	3	NPOC	31.36	9.026	NPOC:8.980mg/L	24	0	50	1.000	
Unknown	NPOC	TMP_0.A.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 11:45:07 PM	1	1	NPOC	61.93	17.87	NPOC:17.53mg/L	25	0	50	1.000	
Unknown	NPOC	TMP_0.A.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 11:48:32 PM	1	2	NPOC	59.74	17.24	NPOC:17.53mg/L	25	0	50	1.000	
Unknown	NPOC	TMP_0.A.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/1/2024 11:52:07 PM	1	3	NPOC	60.64	17.50	NPOC:17.53mg/L	25	0	50	1.000	
Unknown	NPOC	Blank3	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 12:01:27 AM	1	1	NPOC	0.7873	0.1818	NPOC:0.1952mg/L	26	0	50	1.000	
Unknown	NPOC	Blank3	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 12:03:56 AM	1	2	NPOC	0.6825	0.1515	NPOC:0.1952mg/L	26	1	50	1.000	
Unknown	NPOC	Blank3	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 12:06:25 AM	1	3	NPOC	0.8915	0.2120	NPOC:0.1952mg/L	26	0	50	1.000	
Unknown	NPOC	Blank3	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 12:08:55 AM	1	4	NPOC	0.8223	0.1919	NPOC:0.1952mg/L	26	0	50	1.000	
Unknown	NPOC	CKSTD2_1ppmC	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 12:18:44 AM	1	1	NPOC	3.844	1.066	NPOC:1.099mg/L	27	0	50	1.000	
Unknown	NPOC	CKSTD2_1ppmC	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 12:21:48 AM	1	2	NPOC	3.976	1.104	NPOC:1.099mg/L	27	0	50	1.000	
Unknown	NPOC	CKSTD2_1ppmC	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 12:24:56 AM	1	3	NPOC	4.056	1.127	NPOC:1.099mg/L	27	0	50	1.000	
Unknown	NPOC	CKSTD2_1ppmC	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 12:28:09 AM	1	4	NPOC	4.430	1.236	NPOC:1.099mg/L	27	1	50	1.000	
Unknown	NPOC	Blank4	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 12:37:17 AM	1	1	NPOC	0.6038	0.1287	NPOC:0.1446mg/L	28	0	50	1.000	
Unknown	NPOC	Blank4	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 12:39:47 AM	1	2	NPOC	0.6836	0.1518	NPOC:0.1446mg/L	28	0	50	1.000	
Unknown	NPOC	Blank4	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 12:42:18 AM	1	3	NPOC	0.9387	0.2256	NPOC:0.1446mg/L	28	1	50	1.000	
Unknown	NPOC	Blank4	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 12:44:50 AM	1	4	NPOC	0.6886	0.1533	NPOC:0.1446mg/L	28	0	50	1.000	
Unknown	NPOC	TMP_5.B.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 12:54:48 AM	1	1	NPOC	34.88	10.04	NPOC:10.14mg/L	29	0	50	1.000	
Unknown	NPOC	TMP_5.B.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 12:58:12 AM	1	2	NPOC	35.11	10.11	NPOC:10.14mg/L	29	0	50	1.000	
Unknown	NPOC	TMP_5.B.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 1:01:30 AM	1	3	NPOC	35.67	10.27	NPOC:10.14mg/L	29	0	50	1.000	
Unknown	NPOC	TMP_100.A.5_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 1:11:47 AM	1	1	NPOC	34.34	9.888	NPOC:9.867mg/L	30	0	50	1.000	
Unknown	NPOC	TMP_100.A.5_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 1:15:08 AM	1	2	NPOC	34.09	9.816	NPOC:9.867mg/L	30	0	50	1.000	
Unknown	NPOC	TMP_100.A.5_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 1:18:31 AM	1	3	NPOC	34.37	9.897	NPOC:9.867mg/L	30	0	50	1.000	
Unknown	NPOC	TMP_5.B.6_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 1:28:41 AM	1	1	NPOC	30.41	8.751	NPOC:8.726mg/L	31	0	50	1.000	
Unknown	NPOC	TMP_5.B.6_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 1:31:54 AM	1	2	NPOC	30.03	8.641	NPOC:8.726mg/L	31	0	50	1.000	
Unknown	NPOC	TMP_5.B.6_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 1:35:14 AM	1	3	NPOC	30.53	8.786	NPOC:8.726mg/L	31	0	50	1.000	
Unknown	NPOC	TMP_0.B.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 1:45:40 AM	1	1	NPOC	59.99	17.31	NPOC:17.38mg/L	32	0	50	1.000	
Unknown	NPOC	TMP_0.B.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 1:49:14 AM	1	2	NPOC	60.45	17.44	NPOC:17.38mg/L	32	0	50	1.000	
Unknown	NPOC	TMP_0.B.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 1:52:42 AM	1	3	NPOC	60.32	17.40	NPOC:17.38mg/L	32	0	50	1.000	
Unknown	NPOC	TMP_25.C.1_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 2:03:24 AM	1	1	NPOC	98.34	28.40	NPOC:28.65mg/L	33	0	50	1.000	
Unknown	NPOC	TMP_25.C.1_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 2:07:10 AM	1	2	NPOC	98.65	28.49	NPOC:28.65mg/L	33	0	50	1.000	
Unknown	NPOC	TMP_25.C.1_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 2:10:50 AM	1	3	NPOC	100.6	29.06	NPOC:28.65mg/L	33	0	50	1.000	
Unknown	NPOC	TMP_01.B.2_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 2:21:05 AM	1	1	NPOC	29.76	8.563	NPOC:8.571mg/L	34	0	50	1.000	
Unknown	NPOC	TMP_01.B.2_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 2:24:40 AM	1	2	NPOC	29.84	8.587	NPOC:8.571mg/L	34	0	50	1.000	
Unknown	NPOC	TMP_01.B.2_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 2:28:02 AM	1	3	NPOC	29.76	8.563	NPOC:8.571mg/L	34	0	50	1.000	
Unknown	NPOC	TMP_01.A.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 2:38:26 AM	1	1	NPOC	57.34	16.54	NPOC:16.48mg/L	35	0	50	1.000	
Unknown	NPOC	TMP_01.A.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 2:42:03 AM	1	2	NPOC	56.58	16.32	NPOC:16.48mg/L	35	0	50	1.000	
Unknown	NPOC	TMP_01.A.4_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 2:45:36 AM	1	3	NPOC	57.43	16.57	NPOC:16.48mg/L	35	0	50	1.000	
Unknown	NPOC	TMP_100.A.1_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 2:56:16 AM	1	1	NPOC	100.8	29.11	NPOC:28.95mg/L	36	0	50	1.000	
Unknown	NPOC	TMP_100.A.1_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 2:59:48 AM	1	2	NPOC	100.4	29.00	NPOC:28.95mg/L	36	0	50	1.000	
Unknown	NPOC	TMP_100.A.1_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 3:03:35 AM	1	3	NPOC	99.53	28.75	NPOC:28.95mg/L	36	0	50	1.000	
Unknown	NPOC	TMP_25.A.1_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 3:14:03 AM	1	1	NPOC	63.69	18.38	NPOC:18.32mg/L	37	0	50	1.000	
Unknown	NPOC	TMP_25.A.1_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 3:17:36 AM	1	2	NPOC	63.71	18.38	NPOC:18.32mg/L	37	0	50	1.000	
Unknown	NPOC	TMP_25.A.1_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 3:21:10 AM	1	3	NPOC	63.01	18.18	NPOC:18.32mg/L	37	0	50	1.000	
Unknown	NPOC	TMP_01.A.2_EXP	Untitled	C:\TOC-L\Methods\9mL_NPOC_only_50uL_Method_Nov_2022.met	C:\TOC-L\CalCurves\2024\January\NPOC_0-10ppm_20240131.2024_02_01_15_56_23.cal	1.00		2/2/2024 3:31:13 AM	1	1	NPOC	32.16	9.258	NPOC:9.316mg/L	38	0	50	1.000	
